3174040007,3174040,JELAMBAR BARU
3174050001,3174050,KALIANYAR
3174050002,3174050,DURI SELATAN
3174050003,3174050,TANAH SEREAL
3174050004,3174050,DURI UTARA
3174050005,3174050,KRENDANG
3174050006,3174050,JEMBATAN BESI
3174050007,3174050,ANGKE
3174050008,3174050,JEMBATAN LIMA
3174050009,3174050,TAMBORA
3174050010,3174050,ROA MALAKA
3174050011,3174050,PEKOJAN
3174060002,3174060,MAPHAR
3174060003,3174060,TAMAN SARI
3174060004,3174060,TANGKI
3174060005,3174060,MANGGA BESAR
3174060006,3174060,KEAGUNGAN
3174060007,3174060,GLODOK
3174060008,3174060,PINANGSIA
3174060009,3174060,KRUKUT
3174070001,3174070,DURI KOSAMBI
3174070002,3174070,RAWA BUAYA
3174070003,3174070,KEDAUNG KALI ANGKE
3174070004,3174070,KAPUK
3174070005,3174070,CENGKARENG TIMUR
3174070006,3174070,CENGKARENG BARAT
3174080001,3174080,SEMANAN
3174080002,3174080,KALIDERES
3174080003,3174080,PEGADUNGAN
3174080004,3174080,TEGAL ALUR
3174080005,3174080,KAMAL
3175010001,3175010,KAMAL MUARA
3175010002,3175010,KAPUK MUARA
3175010003,3175010,PEJAGALAN
3175010004,3175010,PENJARINGAN
3175010005,3175010,PLUIT
3175020001,3175020,PADEMANGAN BARAT
3175020002,3175020,PADEMANGAN TIMUR
3175020003,3175020,ANCOL
3175030001,3175030,SUNTER AGUNG
3175030002,3175030,SUNTER JAYA
3175030003,3175030,PAPANGO
3175030004,3175030,WARAKAS
3175030005,3175030,SUNGAI BAMBU
3175030006,3175030,KEBON BAWANG
3175030007,3175030,TANJUNG PRIUK
3175040001,3175040,RAWABADAK SELATAN
3175040002,3175040,TUGU SELATAN
3175040003,3175040,TUGU UTARA
3175040004,3175040,LAGOA
3175040005,3175040,RAWABADAK UTARA
3175040006,3175040,KOJA
3175050001,3175050,KELAPA GADING BARAT
3175050002,3175050,KELAPA GADING TIMUR
3175050003,3175050,PEGANGSAAN DUA
3175060001,3175060,SUKA PURA
3175060002,3175060,ROROTAN
3175060003,3175060,MARUNDA
3175060004,3175060,CILINCING
3175060005,3175060,SEMPER TIMUR
3175060006,3175060,SEMPER BARAT
3175060007,3175060,KALI BARU
3201010001,3201010,MALASARI
3201010002,3201010,BANTAR KARET
3201010003,3201010,CISARUA
3201010004,3201010,CURUG BITUNG
3201010005,3201010,NANGGUNG
3201010006,3201010,PANGKAL JAYA
3201010007,3201010,SUKALUYU
3201010008,3201010,HAMBARO
3201010009,3201010,KALONG LIUD
3201010010,3201010,PARAKAN MUNCANG
3201010011,3201010,BATU TULIS
3201020001,3201020,PURASARI
3201020002,3201020,PURASEDA
3201020003,3201020,KARYASARI
3201020004,3201020,PABANGBON
3201020005,3201020,KARACAK
3201020006,3201020,BARENGKOK
3201020007,3201020,CIBEBER II
3201020016,3201020,CIBEBER I
3201020017,3201020,LEUWIMEKAR
3201020018,3201020,LEUWILIANG
3201020019,3201020,KAREHKEL
3201021001,3201021,WANGUN JAYA
3201021002,3201021,SADENGKOLOT
3201021003,3201021,LEUWISADENG
3201021004,3201021,SIBANTENG
3201021005,3201021,BABAKAN SADENG
3201021006,3201021,SADENG
3201021007,3201021,KALONG II
3201021008,3201021,KALONG I
3201030001,3201030,CIBUNIAN
3201030002,3201030,PURWABAKTI
3201030003,3201030,CIASMARA
3201030004,3201030,CIASIHAN
3201030005,3201030,GUNUNG SARI
3201030008,3201030,CIBENING
3201030009,3201030,GUNUNG PICUNG
3201030010,3201030,CIBITUNG KULON
3201030011,3201030,CIBITUNG WETAN
3201030012,3201030,PAMIJAHAN
3201030013,3201030,PASAREAN
3201030014,3201030,GUNUNG MENYAN
3201030015,3201030,CIMAYANG
3201040001,3201040,SITU UDIK
3201040002,3201040,SITU ILIR
3201040003,3201040,CIBATOK 2
3201040004,3201040,CIARUTEN UDIK
3201040005,3201040,CIBATOK 1
3201040006,3201040,SUKAMAJU
3201040007,3201040,CEMPLANG
3201040008,3201040,GALUGA
3201040010,3201040,CIMANGGU 2
3201040011,3201040,CIMANGGU 1
3201040012,3201040,GIRIMULYA
3201040013,3201040,LEUWEUNG KOLOT
3201040014,3201040,CIARUTEN ILIR
3201040015,3201040,CIJUJUNG
3201050004,3201050,CIAMPEA UDIK
3201050008,3201050,CINANGKA
3201050009,3201050,CIBUNTU
3201050010,3201050,CICADAS
3201050011,3201050,TEGAL WARU
3201050012,3201050,BOJONG JENGKOL
3201050013,3201050,CIHIDEUNG UDIK
3201050014,3201050,CIHIDEUNG ILIR
3201050015,3201050,CIBANTENG
3201050016,3201050,BOJONG RANGKAS
3201050017,3201050,CIBADAK
3201050019,3201050,CIAMPEA
3201051001,3201051,TAPOS 1
3201051002,3201051,GUNUNG MALANG
3201051003,3201051,TAPOS 2
3201051004,3201051,SITU DAUN
3201051005,3201051,CIBITUNG TENGAH
3201051006,3201051,CINANGNENG
3201051007,3201051,GUNUNG MULYA
3201060001,3201060,PURWASARI
3201060002,3201060,PETIR
3201060003,3201060,SUKADAMAI
3201060004,3201060,SUKAWENING
3201060005,3201060,NEGLASARI
3201060006,3201060,SINAR SARI
3201060007,3201060,CIHERANG
3201060008,3201060,DRAMAGA
3201060009,3201060,BABAKAN
3201060010,3201060,CIKARAWANG
3201070009,3201070,KOTA BATU
3201070010,3201070,MEKARJAYA
3201070011,3201070,PARAKAN
3201070012,3201070,CIOMAS
3201070013,3201070,PAGELARAN
3201070014,3201070,SUKAMAKMUR
3201070015,3201070,CIAPUS
3201070016,3201070,SUKAHARJA
3201070017,3201070,PADASUKA
3201070018,3201070,CIOMAS RAHAYU
3201070019,3201070,LALADON
3201071001,3201071,SUKAJADI
3201071002,3201071,SUKALUYU
3201071003,3201071,SUKAJAYA
3201071004,3201071,SUKARESMI
3201071005,3201071,PASIR EURIH
3201071006,3201071,TAMAN SARI
3201071007,3201071,SUKAMANTRI
3201071008,3201071,SIRNAGALIH
3201080010,3201080,WARUNG MENTENG
3201080011,3201080,CIJERUK
3201080012,3201080,CIPELANG
3201080013,3201080,CIBALUNG
3201080014,3201080,CIPICUNG
3201080015,3201080,TANJUNG SARI
3201080016,3201080,TAJUR HALANG
3201080017,3201080,PALASARI
3201080018,3201080,SUKAHARJA
3201081001,3201081,TUGU JAYA
3201081002,3201081,CIGOMBONG
3201081003,3201081,WATES JAYA
3201081004,3201081,SROGOL
3201081005,3201081,CIBURUY
3201081006,3201081,CISALADA
3201081007,3201081,PASIR JAYA
3201081008,3201081,CIBURAYUT
3201081009,3201081,CIADEG
3201090001,3201090,PASIR BUNCIR
3201090002,3201090,CINAGARA
3201090003,3201090,TANGKIL
3201090004,3201090,PASIR MUNCANG
3201090005,3201090,MUARA JAYA
3201090006,3201090,CARINGIN
3201090007,3201090,LEMAH DUHUR
3201090008,3201090,CIMANDE
3201090009,3201090,PANCAWATI
3201090010,3201090,CIDERUM
3201090011,3201090,CIHERANG PONDOK
3201090012,3201090,CIMANDE HILIR
3201100001,3201100,CILEUNGSI
3201100002,3201100,CITAPEN
3201100003,3201100,CIBEDUG
3201100004,3201100,BOJONG MURNI
3201100005,3201100,JAMBU LUWUK
3201100006,3201100,BANJAR SARI
3201100007,3201100,BANJAR WANGI
3201100008,3201100,BITUNG SARI
3201100009,3201100,TELUK PINANG
3201100010,3201100,BANJAR WARU
3201100011,3201100,CIAWI
3201100012,3201100,BENDUNGAN
3201100013,3201100,PANDANSARI
3201110001,3201110,CITEKO
3201110002,3201110,CIBEUREUM
3201110003,3201110,TUGU SELATAN
3201110004,3201110,TUGU UTARA
3201110005,3201110,BATU LAYANG
3201110006,3201110,CISARUA
3201110007,3201110,KOPO
3201110008,3201110,LEUWIMALANG
3201110009,3201110,JOGJOGAN
3201110010,3201110,CILEMBER
3201120001,3201120,SUKARESMI
3201120002,3201120,SUKAGALIH
3201120003,3201120,KUTA
3201120004,3201120,SUKAKARYA
3201120005,3201120,SUKAMANAH
3201120006,3201120,SUKAMAJU
3201120007,3201120,SUKAMAHI
3201120008,3201120,GADOG
3201120009,3201120,CIPAYUNG
3201120010,3201120,CIPAYUNG GIRANG
3201120011,3201120,MEGAMENDUNG
3201120012,3201120,PASIR ANGIN
3201130001,3201130,CIBANON
3201130002,3201130,GUNUNG GEULIS
3201130003,3201130,NAGRAK
3201130004,3201130,SUKATANI
3201130005,3201130,SUKARAJA
3201130006,3201130,CIKEAS
3201130007,3201130,CADAS NGAMPAR
3201130008,3201130,PASIRLAJA
3201130009,3201130,CIJUJUNG
3201130010,3201130,CIMANDALA
3201130011,3201130,PASIR JAMBU
3201130012,3201130,CILEBUT TIMUR
3201130013,3201130,CILEBUT BARAT
3201140001,3201140,CIJAYANTI
3201140002,3201140,BOJONG KONENG
3201140003,3201140,KARANG TENGAH
3201140004,3201140,SUMUR BATU
3201140005,3201140,BABAKAN MADANG
3201140006,3201140,CITARINGGUL
3201140007,3201140,CIPAMBUAN
3201140008,3201140,KADUMANGU
3201150001,3201150,SUKAWANGI
3201150002,3201150,SUKAHARJA
3201150003,3201150,WARGAJAYA
3201150004,3201150,SIRNAJAYA
3201150005,3201150,SUKAMULYA
3201150006,3201150,SUKAMAKMUR
3201150007,3201150,CIBADAK
3201150008,3201150,PABUARAN
3201150009,3201150,SUKADAMAI
3201150010,3201150,SUKARESMI
3201160011,3201160,KARYA MEKAR
3201160012,3201160,BANTAR KUNING
3201160013,3201160,CIKUTAMAHI
3201160014,3201160,CIBATU TIGA
3201160015,3201160,MEKARWANGI
3201160016,3201160,TEGAL PANJANG
3201160017,3201160,CARIU
3201160018,3201160,KUTA MEKAR
3201160019,3201160,SUKAJADI
3201160020,3201160,BABAKAN RADEN
3201161001,3201161,CIBADAK
3201161002,3201161,TANJUNG SARI
3201161003,3201161,SINARSARI
3201161004,3201161,SINARRASA
3201161005,3201161,BUANAJAYA
3201161006,3201161,ANTAJAYA
3201161007,3201161,PASIR TANJUNG
3201161008,3201161,TANJUNG RASA
3201161009,3201161,SUKARASA
3201161010,3201161,SELAWANGI
3201170001,3201170,SUKAJAYA
3201170002,3201170,SUKANEGARA
3201170003,3201170,CIBODAS
3201170004,3201170,SINGASARI
3201170005,3201170,SINGAJAYA
3201170006,3201170,SUKASIRNA
3201170007,3201170,BALEKAMBANG
3201170008,3201170,BENDUNGAN
3201170009,3201170,SIRNAGALIH
3201170010,3201170,JONGGOL
3201170011,3201170,SUKAMAJU
3201170012,3201170,SUKAMANAH
3201170013,3201170,WENINGGALIH
3201170014,3201170,SUKAGALIH
3201180010,3201180,DAYEUH
3201180011,3201180,MAMPIR
3201180012,3201180,SETU SARI
3201180013,3201180,CIPEUCANG
3201180014,3201180,JATISARI
3201180015,3201180,GANDOANG
3201180016,3201180,MEKARSARI
3201180017,3201180,CILEUNGSI KIDUL
3201180018,3201180,CILEUNGSI
3201180019,3201180,LIMUS NUNGGAL
3201180020,3201180,PASIR ANGIN
3201180021,3201180,CIPENJO
3201181001,3201181,LEUWIKARET
3201181003,3201181,BANTAR JATI
3201181004,3201181,NAMBO
3201181005,3201181,KEMBANG KUNING
3201181006,3201181,KELAPA NUNGGAL
3201181007,3201181,LIGARMUKTI
3201181008,3201181,BOJONG
3201181009,3201181,CIKAHURIPAN
3201190001,3201190,KARANGGAN
3201190002,3201190,GUNUNG PUTRI
3201190003,3201190,TLAJUNG UDIK
3201190004,3201190,BOJONG NANGKA
3201190005,3201190,CICADAS
3201190006,3201190,WANAHERANG
3201190007,3201190,CIKEAS UDIK
3201190008,3201190,NAGRAK
3201190009,3201190,CIANGSANA
3201190010,3201190,BOJONG KULUR
3201200001,3201200,TANGKIL
3201200002,3201200,HAMBALANG
3201200003,3201200,TAJUR
3201200004,3201200,PASIR MUKTI
3201200005,3201200,SUKAHATI
3201200006,3201200,LEUWINUTUG
3201200007,3201200,SANJA
3201200008,3201200,KARANG ASEM BARAT
3201200009,3201200,KARANG ASEM TIMUR
3201200010,3201200,TARIKOLOT
3201200011,3201200,GUNUNG SARI
3201200012,3201200,CITEUREUP
3201200013,3201200,PUSPANEGARA
3201200014,3201200,PUSPASARI
3201210001,3201210,KARADENAN
3201210002,3201210,NANGGEWER
3201210003,3201210,NANGGEWER MEKAR
3201210004,3201210,CIBINONG
3201210005,3201210,PAKANSARI
3201210006,3201210,SUKAHATI
3201210007,3201210,TENGAH
3201210008,3201210,PONDOK RAJEG
3201210009,3201210,HARAPAN JAYA
3201210010,3201210,PABUARAN
3201210011,3201210,CIRIMEKAR
3201210012,3201210,CIRIUNG
3201210013,3201210,PABUARAN MEKAR
3201220002,3201220,CIMANGGIS
3201220003,3201220,WARINGIN JAYA
3201220004,3201220,KEDUNG WARINGIN
3201220005,3201220,BOJONG GEDE
3201220011,3201220,SUSUKAN
3201220012,3201220,BOJONG BARU
3201220013,3201220,RAWA PANJANG
3201220014,3201220,PABUARAN
3201220015,3201220,RAGAJAYA
3201221001,3201221,TONJONG
3201221002,3201221,TAJUR HALANG
3201221003,3201221,SUKMAJAYA
3201221004,3201221,NANGGERANG
3201221005,3201221,SASAK PANJANG
3201221006,3201221,KALISUREN
3201221007,3201221,CITAYAM
3201230006,3201230,SEMPLAK BARAT
3201230007,3201230,ATANG SENJAYA
3201230008,3201230,PARAKAN JAYA
3201230009,3201230,BOJONG
3201230010,3201230,KEMANG
3201230011,3201230,PABUARAN
3201230013,3201230,TEGAL
3201230014,3201230,PONDOK UDIK
3201230015,3201230,JAMPANG
3201231001,3201231,MEKARSARI
3201231002,3201231,RANCA BUNGUR
3201231003,3201231,PASIR GAOK
3201231004,3201231,BANTARJAYA
3201231005,3201231,BANTAR SARI
3201231006,3201231,CANDALI
3201231007,3201231,CIMULANG
3201240009,3201240,IWUL
3201240010,3201240,JABON MEKAR
3201240011,3201240,PAMAGER SARI
3201240012,3201240,PARUNG
3201240013,3201240,WARU
3201240014,3201240,WARUJAYA
3201240015,3201240,BOJONG SEMPU
3201240016,3201240,BOJONG INDAH
3201240017,3201240,COGREG
3201241001,3201241,KARIHKIL
3201241002,3201241,CIBEUTEUNG UDIK
3201241003,3201241,BABAKAN
3201241004,3201241,PUTAT NUTUG
3201241005,3201241,CIBEUTEUNG MUARA
3201241006,3201241,CIBENTANG
3201241007,3201241,PARIGI MEKAR
3201241008,3201241,CISEENG
3201241009,3201241,CIHOWE
3201241010,3201241,KURIPAN
3201250001,3201250,JAMPANG
3201250002,3201250,CIBADUNG
3201250003,3201250,CIBINONG
3201250004,3201250,CIDOKOM
3201250005,3201250,PADURENAN
3201250007,3201250,RAWAKALONG
3201250008,3201250,PENGASINAN
3201250009,3201250,GUNUNG SINDUR
3201250010,3201250,PABUARAN
3201260001,3201260,LEUWIBATU
3201260002,3201260,CIDOKOM
3201260003,3201260,GOBANG
3201260004,3201260,RABAK
3201260005,3201260,CIBODAS
3201260006,3201260,KAMPUNG SAWAH
3201260007,3201260,RUMPIN
3201260008,3201260,CIPINANG
3201260009,3201260,SUKASARI
3201260010,3201260,KERTAJAYA
3201260011,3201260,TAMAN SARI
3201260012,3201260,SUKAMULYA
3201260013,3201260,MEKAR SARI
3201260014,3201260,MEKARJAYA
3201270006,3201270,SUKARAKSA
3201270009,3201270,SUKAMAJU
3201270010,3201270,CIGUDEG
3201270011,3201270,BANYU RESMI
3201270012,3201270,WARGAJAYA
3201270013,3201270,BUNAR
3201270014,3201270,MEKARJAYA
3201270015,3201270,CINTAMANIK
3201270016,3201270,BANYU WANGI
3201270017,3201270,BANYU ASIH
3201270018,3201270,TEGALEGA
3201270019,3201270,BATU JAJAR
3201270020,3201270,RENGASJAJAR
3201270021,3201270,BANGUNJAYA
3201270022,3201270,ARGAPURA
3201271001,3201271,CISARUA
3201271002,3201271,KIARASARI
3201271003,3201271,KIARAPANDAK
3201271004,3201271,HARKATJAYA
3201271005,3201271,SUKAJAYA
3201271006,3201271,SIPAYUNG
3201271007,3201271,SUKAMULIH
3201271008,3201271,PASIR MADANG
3201271009,3201271,CILEUKSA
3201271011,3201271,JAYARAHARJA
3201280003,3201280,PANGRADIN
3201280004,3201280,KALONGSAWAH
3201280005,3201280,SIPAK
3201280006,3201280,PAMAGERSARI
3201280007,3201280,JUGALA JAYA
3201280009,3201280,TEGAL WANGI
3201280010,3201280,KOLEANG
3201280011,3201280,JASINGA
3201280013,3201280,CIKOPOMAYAK
3201280014,3201280,NEGLASARI
3201280015,3201280,BAGOANG
3201280016,3201280,BARENGKOK
3201280017,3201280,PANGAUR
3201280018,3201280,WIRAJAYA
3201290001,3201290,CIOMAS
3201290002,3201290,TAPOS
3201290003,3201290,BATOK
3201290004,3201290,BABAKAN
3201290005,3201290,BOJONG
3201290006,3201290,SINGABRAJA
3201290007,3201290,TENJO
3201290008,3201290,CILAKU
3201290009,3201290,SINGABANGSA
3201300001,3201300,JAGABAYA
3201300002,3201300,GOROWONG
3201300003,3201300,DAGO
3201300004,3201300,CIKUDA
3201300005,3201300,PINGKU
3201300006,3201300,LUMPANG
3201300007,3201300,GINTUNG CILEJET
3201300008,3201300,JAGABITA
3201300009,3201300,CIBUNAR
3201300010,3201300,PARUNG PANJANG
3201300011,3201300,KABASIRAN
3202010001,3202010,CIBENDA
3202010002,3202010,CIWARU
3202010003,3202010,TAMANJAYA
3202010004,3202010,MEKARJAYA
3202010005,3202010,CIEMAS
3202010006,3202010,GIRIMUKTI
3202010007,3202010,MANDRAJAYA
3202010008,3202010,MEKARSAKTI
3202010009,3202010,SIDAMULYA
3202020001,3202020,GUNUNGBATU
3202020002,3202020,CIKANGKUNG
3202020003,3202020,PURWASEDAR
3202020004,3202020,CIRACAP
3202020005,3202020,PASIRPANJANG
3202020006,3202020,MEKARSARI
3202020007,3202020,PANGUMBAHAN
3202021001,3202021,CARINGIN NUNGGAL
3202021002,3202021,WALURAN
3202021003,3202021,SUKAMUKTI
3202021004,3202021,MEKAR MUKTI
3202021005,3202021,WALURAN MANDIRI
3202021006,3202021,MANGUNJAYA
3202030001,3202030,PASIRIPIS
3202030002,3202030,BUNIWANGI
3202030003,3202030,CIPEUNDEUY
3202030004,3202030,GUNUNG SUNGGING
3202030011,3202030,CITANGLAR
3202030012,3202030,JAGAMUKTI
3202030013,3202030,SURADE
3202030014,3202030,KADALEMAN
3202030015,3202030,WANASARI
3202030016,3202030,SIRNASARI
3202030017,3202030,SUKATANI
3202030018,3202030,KADEMANGAN
3202031001,3202031,CIDAHU
3202031002,3202031,CIBITUNG
3202031003,3202031,BANYUWANGI
3202031004,3202031,CIBODAS
3202031005,3202031,BANYUMURNI
3202031006,3202031,TALAGAMURNI
3202040001,3202040,CIPARAY
3202040002,3202040,BOJONG GENTENG
3202040003,3202040,BOJONGSARI
3202040004,3202040,MEKARJAYA
3202040005,3202040,NAGRAKSARI
3202040006,3202040,JAMPANG KULON
3202040007,3202040,TANJUNG
3202040008,3202040,PADAJAYA
3202040013,3202040,CIKARANG
3202040014,3202040,KARANGANYAR
3202040015,3202040,CIKARANGGEUSAN
3202041001,3202041,BOREGAH INDAH
3202041002,3202041,CIMANGGU
3202041003,3202041,SUKAMAJU
3202041004,3202041,SUKAJADI
3202041005,3202041,KARANGMEKAR
3202041006,3202041,SUKAMANAH
3202050001,3202050,CIMAHPAR
3202050002,3202050,SEKARSARI
3202050003,3202050,KALIBUNDER
3202050004,3202050,SUKALUYU
3202050005,3202050,BOJONG
3202050006,3202050,BALEKAMBANG
3202050007,3202050,MEKARWANGI
3202060001,3202060,SUMBERJAYA
3202060002,3202060,BUNIASIH
3202060003,3202060,TEGALBULEUD
3202060004,3202060,CALINGCING
3202060005,3202060,RAMBAY
3202060006,3202060,NANGELA
3202060007,3202060,BANGBAYANG
3202060008,3202060,SIRNAMEKAR
3202070001,3202070,CIDOLOG
3202070002,3202070,MEKARJAYA
3202070003,3202070,CIKARANG
3202070004,3202070,CIPAMINGKIS
3202070005,3202070,TEGALLEGA
3202080005,3202080,SINAR BENTANG
3202080006,3202080,GUNUNG BENTANG
3202080007,3202080,PASANGGRAHAN
3202080009,3202080,DATARNANGKA
3202080010,3202080,SAGARANTEN
3202080011,3202080,MARGALUYU
3202080012,3202080,CIBITUNG
3202080017,3202080,HEGARMANAH
